"LER"	"Uid"	"Genotype"	"Temp"	"Soil_moisture"	"Hour"
1.28678111288401	21	3901	14.0577627118644	2.01454656928947	10
0.569722754215842	18	3964	14.0577627118644	2.26084260320888	10
0.990591162507644	4	3964	14.0577627118644	2.26084260320888	10
0.974094510187563	7	3964	14.0577627118644	2.26084260320888	10
0.414685423325747	20	3964	14.0577627118644	2.26084260320888	10
0.0177574353318879	23	1299	25.1244491525424	4.13156804887798	100
0.00727588479477469	16	1299	25.1244491525424	4.13156804887798	100
0.0119072261796623	14	1299	25.1244491525424	4.13156804887798	100
0.0284103642679216	12	1299	25.1244491525424	4.13156804887798	100
0.0213168600862397	13	3052	25.1244491525424	4.25286404963321	100
0.0218896642399284	22	3052	25.1244491525424	4.25286404963321	100
0.0310374253191785	11	3052	25.1244491525424	4.25286404963321	100
0.0241372117873511	9	3052	25.1244491525424	4.25286404963321	100
0.242288606165856	19	3891	25.1244491525424	4.34701893295117	100
0.0104705873173523	5	3891	25.1244491525424	4.34701893295117	100
0.0442535305484979	17	3891	25.1244491525424	4.34701893295117	100
0.0244722255290609	15	3891	25.1244491525424	4.34701893295117	100
0.0674476815650481	21	3901	25.1244491525424	4.09269804149023	100
0.00563883596641325	6	3901	25.1244491525424	4.09269804149023	100
0.0112193337529598	10	3901	25.1244491525424	4.09269804149023	100
0.126242351901733	8	3901	25.1244491525424	4.09269804149023	100
0.0163522476919529	18	3964	25.1244491525424	4.23314305220238	100
0.0137494664356209	7	3964	25.1244491525424	4.23314305220238	100
0.0095173639864852	20	3964	25.1244491525424	4.23314305220238	100
0.0213826576501611	4	3964	25.1244491525424	4.23314305220238	100
0.0297240942285859	16	1299	25.4922033898305	4.140900021933	101
0.0106386786557804	23	1299	25.4922033898305	4.140900021933	101
0.0157409469053078	14	1299	25.4922033898305	4.140900021933	101
0.103788075801716	12	1299	25.4922033898305	4.140900021933	101
0.0742843547781218	13	3052	25.4922033898305	4.26248486079378	101
0.0201187862854099	22	3052	25.4922033898305	4.26248486079378	101
0.0906463958629262	11	3052	25.4922033898305	4.26248486079378	101
0.0330608205511998	9	3052	25.4922033898305	4.26248486079378	101
0.0510841331918401	17	3891	25.4922033898305	4.35408889338304	101
0.0414151587298761	5	3891	25.4922033898305	4.35408889338304	101
0.015498964645805	15	3891	25.4922033898305	4.35408889338304	101
0.120339527669251	19	3891	25.4922033898305	4.35408889338304	101
0.0134447586423157	21	3901	25.4922033898305	4.09756057067123	101
0.029493386062716	6	3901	25.4922033898305	4.09756057067123	101
0.0412776589444593	10	3901	25.4922033898305	4.09756057067123	101
0.0138927714087835	8	3901	25.4922033898305	4.09756057067123	101
0.0538273770219594	4	3964	25.4922033898305	4.24856458400404	101
0.0248817205319698	20	3964	25.4922033898305	4.24856458400404	101
0.0481848698028191	18	3964	25.4922033898305	4.24856458400404	101
0.0440554262789134	7	3964	25.4922033898305	4.24856458400404	101
0.225121091412091	14	1299	24.3250423728814	4.14980156951438	102
0.289394161364926	23	1299	24.3250423728814	4.14980156951438	102
0.283382789004783	12	1299	24.3250423728814	4.14980156951438	102
0.331451673708692	16	1299	24.3250423728814	4.14980156951438	102
0.326305122785618	22	3052	24.3250423728814	4.27163963472508	102
0.270746041558185	9	3052	24.3250423728814	4.27163963472508	102
0.249681962462597	13	3052	24.3250423728814	4.27163963472508	102
0.306811391396039	11	3052	24.3250423728814	4.27163963472508	102
0.297043701265759	5	3891	24.3250423728814	4.3607343335435	102
0.282723327351491	15	3891	24.3250423728814	4.3607343335435	102
0.450582051031948	19	3891	24.3250423728814	4.3607343335435	102
0.333743921879742	17	3891	24.3250423728814	4.3607343335435	102
0.266756590435575	10	3901	24.3250423728814	4.1020098243919	102
0.21307495614009	6	3901	24.3250423728814	4.1020098243919	102
0.320603517459178	21	3901	24.3250423728814	4.1020098243919	102
0.246236876794351	8	3901	24.3250423728814	4.1020098243919	102
0.250425895587869	20	3964	24.3250423728814	4.26391882695861	102
0.328658332006328	18	3964	24.3250423728814	4.26391882695861	102
0.294324503804299	4	3964	24.3250423728814	4.26391882695861	102
0.235861703179015	7	3964	24.3250423728814	4.26391882695861	102
0.497185841405805	16	1299	NA	4.158271142052	103
0.49276656366956	12	1299	NA	4.158271142052	103
0.363325179164444	14	1299	NA	4.158271142052	103
0.429041761613694	23	1299	NA	4.158271142052	103
0.483840346139969	11	3052	NA	4.28032866798912	103
0.442985520358994	13	3052	NA	4.28032866798912	103
0.432987926614807	9	3052	NA	4.28032866798912	103
0.46293897384538	22	3052	NA	4.28032866798912	103
0.427995772925049	15	3891	NA	4.3669591171325	103
0.533286468564277	17	3891	NA	4.3669591171325	103
0.466202232509592	5	3891	NA	4.3669591171325	103
0.546713742426382	19	3891	NA	4.3669591171325	103
0.386827857370755	8	3901	NA	4.10604880602107	103
0.321834215724271	6	3901	NA	4.10604880602107	103
0.404803626180204	10	3901	NA	4.10604880602107	103
0.470032133573188	21	3901	NA	4.10604880602107	103
0.385280256890723	20	3964	NA	4.2792091533373	103
0.371085790007944	7	3964	NA	4.2792091533373	103
0.455679591304992	4	3964	NA	4.2792091533373	103
0.490174075916745	18	3964	NA	4.2792091533373	103
0.38095531837519	12	1299	18.2192959770115	4.16630733569348	104
0.299497669571226	23	1299	18.2192959770115	4.16630733569348	104
0.358666713726947	16	1299	18.2192959770115	4.16630733569348	104
0.273317821485682	14	1299	18.2192959770115	4.16630733569348	104
0.304307636833017	9	3052	18.2192959770115	4.28855243758561	104
0.323240285498274	22	3052	18.2192959770115	4.28855243758561	104
0.337474860080313	11	3052	18.2192959770115	4.28855243758561	104
0.332243970702872	13	3052	18.2192959770115	4.28855243758561	104
0.349817839444179	5	3891	18.2192959770115	4.37276726397442	104
0.293184571896689	15	3891	18.2192959770115	4.37276726397442	104
0.375088194770017	17	3891	18.2192959770115	4.37276726397442	104
0.3904573282033	19	3891	18.2192959770115	4.37276726397442	104
0.237842508051843	6	3901	18.2192959770115	4.10968066005183	104
0.274185634450704	8	3901	18.2192959770115	4.10968066005183	104
0.329817784130818	21	3901	18.2192959770115	4.10968066005183	104
0.288254722493549	10	3901	18.2192959770115	4.10968066005183	104
0.326845404258071	4	3964	18.2192959770115	4.29443900140718	104
0.349887796963104	18	3964	18.2192959770115	4.29443900140718	104
0.278050217812345	20	3964	18.2192959770115	4.29443900140718	104
0.28817580568538	7	3964	18.2192959770115	4.29443900140718	104
0.01369659139336	16	1299	17.5715229885057	4.17390889238893	105
0.0127959535761027	14	1299	17.5715229885057	4.17390889238893	105
0.0112493562901702	12	1299	17.5715229885057	4.17390889238893	105
0.0113550443121309	23	1299	17.5715229885057	4.17390889238893	105
0.0134914536717386	13	3052	17.5715229885057	4.29631159888902	105
0.00331672301500958	9	3052	17.5715229885057	4.29631159888902	105
0.0146105038533835	11	3052	17.5715229885057	4.29631159888902	105
0.0130993752080732	22	3052	17.5715229885057	4.29631159888902	105
0.0126514962669443	15	3891	17.5715229885057	4.37816294530276	105
0.0124592109386867	19	3891	17.5715229885057	4.37816294530276	105
0.00887768121099452	5	3891	17.5715229885057	4.37816294530276	105
0.00615125429204182	17	3891	17.5715229885057	4.37816294530276	105
0.0147574948913769	8	3901	17.5715229885057	4.11290866836957	105
0.00475998967315087	10	3901	17.5715229885057	4.11290866836957	105
0.00485485516049694	21	3901	17.5715229885057	4.11290866836957	105
0.0184080800647343	6	3901	17.5715229885057	4.11290866836957	105
0.00712576072289564	20	3964	17.5715229885057	4.3096118748971	105
0.00719693098619308	7	3964	17.5715229885057	4.3096118748971	105
0.00948604802548291	4	3964	17.5715229885057	4.3096118748971	105
0.00539445353209481	18	3964	17.5715229885057	4.3096118748971	105
0.00642896393732085	12	1299	17.6486437908497	4.18107469989289	106
0.00547707559426144	16	1299	17.6486437908497	4.18107469989289	106
0.00470152130684051	14	1299	17.6486437908497	4.18107469989289	106
0.00767487673633323	23	1299	17.6486437908497	4.18107469989289	106
0.0138394384329143	11	3052	17.6486437908497	4.30360698348561	106
0.0112274664716018	22	3052	17.6486437908497	4.30360698348561	106
0.0161668704018864	9	3052	17.6486437908497	4.30360698348561	106
0.0102868949876575	13	3052	17.6486437908497	4.30360698348561	106
0.0157098275354038	5	3891	17.6486437908497	4.38315047901938	106
0.0169093413658684	19	3891	17.6486437908497	4.38315047901938	106
0.00983541935782543	15	3891	17.6486437908497	4.38315047901938	106
0.00813742238662975	17	3891	17.6486437908497	4.38315047901938	106
0.00627450603721219	6	3901	17.6486437908497	4.11573624648179	106
0.0109487884381761	8	3901	17.6486437908497	4.11573624648179	106
0.00532253766522952	21	3901	17.6486437908497	4.11573624648179	106
0.00444993959428369	10	3901	17.6486437908497	4.11573624648179	106
0.0118975673598733	7	3964	17.6486437908497	4.32472129885388	106
0.0150925564797531	4	3964	17.6486437908497	4.32472129885388	106
0.0221285383729155	20	3964	17.6486437908497	4.32472129885388	106
0.00909280485290338	18	3964	17.6486437908497	4.32472129885388	106
0.00382650510588213	14	1299	20.570524691358	4.18780379168371	107
0.00547247575254748	12	1299	20.570524691358	4.18780379168371	107
0.00541858880745653	16	1299	20.570524691358	4.18780379168371	107
0.00918369213789708	23	1299	20.570524691358	4.18780379168371	107
0.00536391973912585	11	3052	20.570524691358	4.31043959691368	107
0.0124877683703503	22	3052	20.570524691358	4.31043959691368	107
0.00666448498850122	9	3052	20.570524691358	4.31043959691368	107
0.00359730749723091	13	3052	20.570524691358	4.31043959691368	107
0.00433959638831454	17	3891	20.570524691358	4.38773432493409	107
0.00539925068481309	5	3891	20.570524691358	4.38773432493409	107
0.0113362158725382	15	3891	20.570524691358	4.38773432493409	107
0.0166381088324533	19	3891	20.570524691358	4.38773432493409	107
0.0110654591150768	10	3901	20.570524691358	4.11816693971431	107
0.00647430687161271	6	3901	20.570524691358	4.11816693971431	107
0.00641002928932329	8	3901	20.570524691358	4.11816693971431	107
0.00718955052416581	21	3901	20.570524691358	4.11816693971431	107
0.00861870739840767	18	3964	20.570524691358	4.33975664203582	107
0.00218519522917159	4	3964	20.570524691358	4.33975664203582	107
0.0244318600569118	20	3964	20.570524691358	4.33975664203582	107
0.0034219152681595	7	3964	20.570524691358	4.33975664203582	107
0.00916990504976201	23	1299	21.0743303571429	4.19409452133189	108
0.0109980128880238	12	1299	21.0743303571429	4.19409452133189	108
0.0111516687391085	16	1299	21.0743303571429	4.19409452133189	108
0.0115869538652387	14	1299	21.0743303571429	4.19409452133189	108
0.00586131157586445	22	3052	21.0743303571429	4.3168071739237	108
0.00650725322667109	13	3052	21.0743303571429	4.3168071739237	108
0.0109528449361954	11	3052	21.0743303571429	4.3168071739237	108
0.0053804061331983	9	3052	21.0743303571429	4.3168071739237	108
0.00910128935543473	5	3891	21.0743303571429	4.39191442501163	108
0.00995177927221342	17	3891	21.0743303571429	4.39191442501163	108
0.0166982064913339	19	3891	21.0743303571429	4.39191442501163	108
0.00370630386839821	15	3891	21.0743303571429	4.39191442501163	108
0.0109038321461353	8	3901	21.0743303571429	4.12020441937801	108
0.0109370087764611	10	3901	21.0743303571429	4.12020441937801	108
0.00501918321382263	21	3901	21.0743303571429	4.12020441937801	108
0.0109159906701142	6	3901	21.0743303571429	4.12020441937801	108
0.0094524668033764	20	3964	21.0743303571429	4.35471520832372	108
0.0114933627950291	4	3964	21.0743303571429	4.35471520832372	108
0.00794778155212902	7	3964	21.0743303571429	4.35471520832372	108
0.00601716620795009	18	3964	21.0743303571429	4.35471520832372	108
0.00844147715653776	16	1299	16.2804661016949	4.19994400914838	109
0.00813840298576084	23	1299	16.2804661016949	4.19994400914838	109
0.00570271659992629	12	1299	16.2804661016949	4.19994400914838	109
0.00661296136860007	14	1299	16.2804661016949	4.19994400914838	109
0.00529544602404164	9	3052	16.2804661016949	4.32270398497685	109
0.00703579235661778	13	3052	16.2804661016949	4.32270398497685	109
0.00947012097971514	11	3052	16.2804661016949	4.32270398497685	109
0.0107703341753444	22	3052	16.2804661016949	4.32270398497685	109
0.00717064648115989	17	3891	16.2804661016949	4.39568450194098	109
0.00664042931822157	19	3891	16.2804661016949	4.39568450194098	109
0.00776954602679619	5	3891	16.2804661016949	4.39568450194098	109
0.00333389293728434	15	3891	16.2804661016949	4.39568450194098	109
0.00278681653158279	10	3901	16.2804661016949	4.12185247891047	109
0.00933882884401943	6	3901	16.2804661016949	4.12185247891047	109
0.00331581079341384	21	3901	16.2804661016949	4.12185247891047	109
0.00353525774198617	8	3901	16.2804661016949	4.12185247891047	109
0.00976112884286267	4	3964	16.2804661016949	4.36959428299288	109
0.00461821446841796	7	3964	16.2804661016949	4.36959428299288	109
0.00941115078441906	18	3964	16.2804661016949	4.36959428299288	109
0.00305074355929505	20	3964	16.2804661016949	4.36959428299288	109
0.969628810311741	23	1299	15.7164655172414	1.80985887699496	11
0.717293655062761	16	1299	15.7164655172414	1.80985887699496	11
1.2248622267613	12	1299	15.7164655172414	1.80985887699496	11
0.439114163087313	14	1299	15.7164655172414	1.80985887699496	11
1.57330919246576	9	3052	15.7164655172414	2.03159240643929	11
1.32062038130369	11	3052	15.7164655172414	2.03159240643929	11
1.3176501445231	13	3052	15.7164655172414	2.03159240643929	11
0.752203104556994	22	3052	15.7164655172414	2.03159240643929	11
0.354624821351169	17	3891	15.7164655172414	2.23588779365521	11
0.641944772309029	5	3891	15.7164655172414	2.23588779365521	11
0.553716531890478	19	3891	15.7164655172414	2.23588779365521	11
0.971166544681895	15	3891	15.7164655172414	2.23588779365521	11
1.29166538082666	8	3901	15.7164655172414	2.04053775369042	11
1.08666983664825	10	3901	15.7164655172414	2.04053775369042	11
1.14881032989547	21	3901	15.7164655172414	2.04053775369042	11
1.44088011415605	6	3901	15.7164655172414	2.04053775369042	11
0.47728803516458	18	3964	15.7164655172414	2.28322456612674	11
0.360252786351432	20	3964	15.7164655172414	2.28322456612674	11
0.868094137937825	4	3964	15.7164655172414	2.28322456612674	11
0.913859704878173	7	3964	15.7164655172414	2.28322456612674	11
0.0067964734699017	16	1299	16.2553813559322	4.20534964943589	110
0.0085132189979892	14	1299	16.2553813559322	4.20534964943589	110
0.00520163353101443	23	1299	16.2553813559322	4.20534964943589	110
0.00778153015191467	12	1299	16.2553813559322	4.20534964943589	110
0.00670858972284315	13	3052	16.2553813559322	4.328126075716	110
0.00746380112310629	22	3052	16.2553813559322	4.328126075716	110
0.00902189560315786	11	3052	16.2553813559322	4.328126075716	110
0.0060810352706471	9	3052	16.2553813559322	4.328126075716	110
0.00273732738271559	15	3891	16.2553813559322	4.3990398670658	110
0.0142485692872259	19	3891	16.2553813559322	4.3990398670658	110
0.00341474997536638	17	3891	16.2553813559322	4.3990398670658	110
0.00722315057832547	5	3891	16.2553813559322	4.3990398670658	110
0.00812660080229491	8	3901	16.2553813559322	4.12311502999663	110
0.00928558932973446	21	3901	16.2553813559322	4.12311502999663	110
0.00612488661981411	10	3901	16.2553813559322	4.12311502999663	110
0.00365137590867644	6	3901	16.2553813559322	4.12311502999663	110
0.00793499986300582	18	3964	16.2553813559322	4.38439113314106	110
0.0026327071406166	20	3964	16.2553813559322	4.38439113314106	110
0.011445509678845	4	3964	16.2553813559322	4.38439113314106	110
0.00637289562652115	7	3964	16.2553813559322	4.38439113314106	110
0.460219360030399	14	1299	16.6841525423729	4.21030897325269	111
0.500388195325875	16	1299	16.6841525423729	4.21030897325269	111
0.46180276232405	23	1299	16.6841525423729	4.21030897325269	111
0.48545122673037	12	1299	16.6841525423729	4.21030897325269	111
0.461764403740114	9	3052	16.6841525423729	4.33306963769397	111
0.469783953712364	11	3052	16.6841525423729	4.33306963769397	111
0.449635446294512	22	3052	16.6841525423729	4.33306963769397	111
0.430727449836115	13	3052	16.6841525423729	4.33306963769397	111
0.50006106478653	5	3891	16.6841525423729	4.40197593735759	111
0.482241969470276	15	3891	16.6841525423729	4.40197593735759	111
0.460328252669379	19	3891	16.6841525423729	4.40197593735759	111
0.54980760871814	17	3891	16.6841525423729	4.40197593735759	111
0.327900254863449	6	3901	16.6841525423729	4.12399609867262	111
0.522340394111746	21	3901	16.6841525423729	4.12399609867262	111
0.384693961494917	10	3901	16.6841525423729	4.12399609867262	111
0.386509583474645	8	3901	16.6841525423729	4.12399609867262	111
0.469122210536371	18	3964	16.6841525423729	4.39910300813051	111
0.520983387446578	4	3964	16.6841525423729	4.39910300813051	111
0.387989402670335	20	3964	16.6841525423729	4.39910300813051	111
0.387209940194015	7	3964	16.6841525423729	4.39910300813051	111
0.3131272002174	12	1299	17.0266949152542	4.21481965011797	112
0.341995895386009	23	1299	17.0266949152542	4.21481965011797	112
0.319706292865295	14	1299	17.0266949152542	4.21481965011797	112
0.409525645969044	16	1299	17.0266949152542	4.21481965011797	112
0.297609494003371	11	3052	17.0266949152542	4.33753101158239	112
0.314608612359113	22	3052	17.0266949152542	4.33753101158239	112
0.310158381144874	9	3052	17.0266949152542	4.33753101158239	112
0.296052401565355	13	3052	17.0266949152542	4.33753101158239	112
0.353393964599259	17	3891	17.0266949152542	4.40448823930916	112
0.316222498687878	19	3891	17.0266949152542	4.40448823930916	112
0.344638002835512	5	3891	17.0266949152542	4.40448823930916	112
0.317987955347807	15	3891	17.0266949152542	4.40448823930916	112
0.258862528920718	10	3901	17.0266949152542	4.12449608222296	112
0.247454370024342	8	3901	17.0266949152542	4.12449608222296	112
0.344155888425534	21	3901	17.0266949152542	4.12449608222296	112
0.219057843108562	6	3901	17.0266949152542	4.12449608222296	112
0.246128776172578	20	3964	17.0266949152542	4.41372714004398	112
0.321262668891928	18	3964	17.0266949152542	4.41372714004398	112
0.248647841047809	7	3964	17.0266949152542	4.41372714004398	112
0.353722242575199	4	3964	17.0266949152542	4.41372714004398	112
0.00717525960250228	23	1299	19.4141949152542	4.21887948964882	113
0.0118874953349893	12	1299	19.4141949152542	4.21887948964882	113
0.0232810869948487	14	1299	19.4141949152542	4.21887948964882	113
0.0581144728424452	16	1299	19.4141949152542	4.21887948964882	113
0.0359461939805097	9	3052	19.4141949152542	4.34150669031837	113
0.0218299814155373	22	3052	19.4141949152542	4.34150669031837	113
0.0122313012480229	11	3052	19.4141949152542	4.34150669031837	113
0.0133265719920158	13	3052	19.4141949152542	4.34150669031837	113
0.0368407059492673	5	3891	19.4141949152542	4.40657241281544	113
0.0638652976962155	15	3891	19.4141949152542	4.40657241281544	113
0.0714172524392658	17	3891	19.4141949152542	4.40657241281544	113
0.0514081550764371	19	3891	19.4141949152542	4.40657241281544	113
0.0212228902767832	6	3901	19.4141949152542	4.12460859379203	113
0.0896738782049007	10	3901	19.4141949152542	4.12460859379203	113
0.0881480169724236	21	3901	19.4141949152542	4.12460859379203	113
0.0198927364968083	8	3901	19.4141949152542	4.12460859379203	113
0.0104987711191715	18	3964	19.4141949152542	4.42826074415473	113
0.0245925843106725	7	3964	19.4141949152542	4.42826074415473	113
0.0272745176862284	4	3964	19.4141949152542	4.42826074415473	113
0.0675925442409076	20	3964	19.4141949152542	4.42826074415473	113
0.0131808920659072	23	1299	22.1677118644068	4.2224864431276	114
0.0164631218914406	12	1299	22.1677118644068	4.2224864431276	114
0.00464052314687927	14	1299	22.1677118644068	4.2224864431276	114
0.0534744686633864	16	1299	22.1677118644068	4.2224864431276	114
0.0233811392930138	11	3052	22.1677118644068	4.34499332218526	114
0.0275676544543032	13	3052	22.1677118644068	4.34499332218526	114
0.0212206185428135	22	3052	22.1677118644068	4.34499332218526	114
0.0294581109851665	9	3052	22.1677118644068	4.34499332218526	114
0.101531225930607	19	3891	22.1677118644068	4.40822421503854	114
0.0259568773268797	15	3891	22.1677118644068	4.40822421503854	114
0.0369905717075515	5	3891	22.1677118644068	4.40822421503854	114
0.0646051056564398	17	3891	22.1677118644068	4.40822421503854	114
0.0575071357075407	10	3901	22.1677118644068	4.12432764804831	114
0.0289586655357696	6	3901	22.1677118644068	4.12432764804831	114
0.0960196452499771	21	3901	22.1677118644068	4.12432764804831	114
0.119485600955069	8	3901	22.1677118644068	4.12432764804831	114
0.0330655583079136	4	3964	22.1677118644068	4.44270101941078	114
0.0264519356597822	7	3964	22.1677118644068	4.44270101941078	114
0.0878539178281728	20	3964	22.1677118644068	4.44270101941078	114
0.0218063818084945	18	3964	22.1677118644068	4.44270101941078	114
0.0191424694017257	16	1299	25.9306214689266	4.22563860499783	115
0.0116388400148317	14	1299	25.9306214689266	4.22563860499783	115
0.0149899450691773	23	1299	25.9306214689266	4.22563860499783	115
0.022139049270087	12	1299	25.9306214689266	4.22563860499783	115
0.0228938600201998	13	3052	25.9306214689266	4.34798771382466	115
0.00918154343234152	22	3052	25.9306214689266	4.34798771382466	115
0.0305486803262546	11	3052	25.9306214689266	4.34798771382466	115
0.00356361556445618	9	3052	25.9306214689266	4.34798771382466	115
0.0223812839499052	5	3891	25.9306214689266	4.40943952425297	115
0.0413840851332883	17	3891	25.9306214689266	4.40943952425297	115
0.00878354982893811	15	3891	25.9306214689266	4.40943952425297	115
0.128016164432272	19	3891	25.9306214689266	4.40943952425297	115
0.0413329364697584	21	3901	25.9306214689266	4.12364737275031	115
0.0332590209189795	10	3901	25.9306214689266	4.12364737275031	115
0.134138809536152	8	3901	25.9306214689266	4.12364737275031	115
0.0153315304982947	6	3901	25.9306214689266	4.12364737275031	115
0.0422774137811986	20	3964	25.9306214689266	4.4570451489333	115
0.0261873935914134	4	3964	25.9306214689266	4.4570451489333	115
0.00997880781949236	7	3964	25.9306214689266	4.4570451489333	115
0.0207617779560061	18	3964	25.9306214689266	4.4570451489333	115
0.0121058100432481	14	1299	27.5227118644068	4.2283342142877	116
0.0042081160305648	23	1299	27.5227118644068	4.2283342142877	116
0.0198838375045232	12	1299	27.5227118644068	4.2283342142877	116
0.011600297327085	16	1299	27.5227118644068	4.2283342142877	116
0.00704623838183042	9	3052	27.5227118644068	4.3504868331763	116
0.0136691533949892	22	3052	27.5227118644068	4.3504868331763	116
0.0150058469022671	11	3052	27.5227118644068	4.3504868331763	116
0.0165294195828821	13	3052	27.5227118644068	4.3504868331763	116
0.00706474433491853	17	3891	27.5227118644068	4.41021434366744	116
0.010782607195256	15	3891	27.5227118644068	4.41021434366744	116
0.102380439292359	19	3891	27.5227118644068	4.41021434366744	116
0.014770435425406	5	3891	27.5227118644068	4.41021434366744	116
0.0157740408846017	21	3901	27.5227118644068	4.12256201442888	116
0.0104243272827558	6	3901	27.5227118644068	4.12256201442888	116
0.0288245972490425	8	3901	27.5227118644068	4.12256201442888	116
0.010997784558492	10	3901	27.5227118644068	4.12256201442888	116
0.00693437177336287	7	3964	27.5227118644068	4.47129030052913	116
0.00934848491610296	18	3964	27.5227118644068	4.47129030052913	116
0.0165285394446945	4	3964	27.5227118644068	4.47129030052913	116
0.00886351004754813	20	3964	27.5227118644068	4.47129030052913	116
0.0101768681501187	12	1299	26.9813559322034	4.23057165595934	117
0.00441991281245768	14	1299	26.9813559322034	4.23057165595934	117
0.00698158420952666	16	1299	26.9813559322034	4.23057165595934	117
0.00218082689750003	23	1299	26.9813559322034	4.23057165595934	117
0.00600850555627105	11	3052	26.9813559322034	4.35248781234265	117
0.0296000493871565	22	3052	26.9813559322034	4.35248781234265	117
0.0149894105513128	9	3052	26.9813559322034	4.35248781234265	117
0.00492520959268412	13	3052	26.9813559322034	4.35248781234265	117
0.00385663218567394	17	3891	26.9813559322034	4.41054480521953	117
0.00704783688502322	15	3891	26.9813559322034	4.41054480521953	117
0.099402971103556	19	3891	26.9813559322034	4.41054480521953	117
0.00349416720144914	5	3891	26.9813559322034	4.41054480521953	117
0.0104173310531298	6	3901	26.9813559322034	4.12106594409528	117
0.0054364704794268	10	3901	26.9813559322034	4.12106594409528	117
0.00952399332965801	8	3901	26.9813559322034	4.12106594409528	117
0.0127199093653435	21	3901	26.9813559322034	4.12106594409528	117
0.00746732575399964	18	3964	26.9813559322034	4.48543362721763	117
0.00314958973567745	4	3964	26.9813559322034	4.48543362721763	117
0.0130536804044945	7	3964	26.9813559322034	4.48543362721763	117
0.00268788410255491	20	3964	26.9813559322034	4.48543362721763	117
0.00670222239674137	16	1299	25.7022033898305	4.23234946218294	118
0.0061149406621493	23	1299	25.7022033898305	4.23234946218294	118
0.00557793886058719	14	1299	25.7022033898305	4.23234946218294	118
0.00493066053714131	12	1299	25.7022033898305	4.23234946218294	118
0.0162555461395725	9	3052	25.7022033898305	4.35398795037512	118
0.00555441717400801	13	3052	25.7022033898305	4.35398795037512	118
0.0211660273209716	22	3052	25.7022033898305	4.35398795037512	118
0.00299842667760294	11	3052	25.7022033898305	4.35398795037512	118
0.00575597646468934	5	3891	25.7022033898305	4.4104271733392	118
0.0946764845122625	19	3891	25.7022033898305	4.4104271733392	118
0.00251161408073376	15	3891	25.7022033898305	4.4104271733392	118
0.00409649574000218	17	3891	25.7022033898305	4.4104271733392	118
0.0144711195471863	21	3901	25.7022033898305	4.11915366296894	118
0.013383307617736	8	3901	25.7022033898305	4.11915366296894	118
0.00347272424409182	10	3901	25.7022033898305	4.11915366296894	118
0.00328471966510286	6	3901	25.7022033898305	4.11915366296894	118
0.00620790571556652	4	3964	25.7022033898305	4.49947226777175	118
0.00994266903515397	7	3964	25.7022033898305	4.49947226777175	118
0.0232780650863947	18	3964	25.7022033898305	4.49947226777175	118
0.001661999870642	20	3964	25.7022033898305	4.49947226777175	118
0.00660123135879062	23	1299	29.3195621468927	4.23366631353414	119
0.00205274306800618	12	1299	29.3195621468927	4.23366631353414	119
0.00146123305951023	16	1299	29.3195621468927	4.23366631353414	119
0.00293156331366862	14	1299	29.3195621468927	4.23366631353414	119
0.0174969219477522	9	3052	29.3195621468927	4.35498471597879	119
0.0028340972212322	13	3052	29.3195621468927	4.35498471597879	119
0.0250302740221777	22	3052	29.3195621468927	4.35498471597879	119
